strategy,model,style,sample_id,language,fallback,pred,hit,raw,error
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0826,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0826,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0826,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0826,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0826,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0744,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0744,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0744,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0744,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0744,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0744,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0744,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0744,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0744,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR1930,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR1930,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR1930,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR1930,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR1930,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR1930,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR1930,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR1930,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR1930,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR1569,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR1569,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR1569,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR1569,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR1569,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR1569,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR1569,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR1569,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR1569,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR2171,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR2171,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR2171,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR2171,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR2171,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR2171,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR2171,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR2171,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR2171,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR1240,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR1240,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR1240,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR1240,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR1240,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR1240,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR1240,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR1240,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR1240,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR3981,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR3981,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR3981,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR3981,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR3981,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR3981,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR3981,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR3981,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR3981,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR1407,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR1407,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR1407,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR1407,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR1407,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR1407,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR1407,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR1407,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR1407,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR2410,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR2410,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR2410,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR2410,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR2410,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR2410,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR2410,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR2410,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR2410,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR1521,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR1521,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR1521,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR1521,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR1521,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR1521,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR1521,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR1521,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR1521,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR3426,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR3426,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR3426,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR3426,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR3426,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR3426,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR3426,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR3426,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR3426,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR1130,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR1130,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR1130,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR1130,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR1130,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR1130,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR1130,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR1130,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR1130,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR0370,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR0370,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR0370,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR0370,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR0370,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR0370,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR0370,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR0370,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR0370,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR2447,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR2447,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR2447,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR2447,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR2447,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR2447,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR2447,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR2447,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR2447,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR0938,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR0938,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR0938,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR0938,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR0938,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR0938,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR0938,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR0938,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR0938,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR2476,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR2476,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR2476,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR2476,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR2476,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR2476,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR2476,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR2476,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR2476,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR2639,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR2639,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR2639,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR2639,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR2639,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR2639,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR2639,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR2639,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR2639,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR2231,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR2231,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,YOR2231,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR2231,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,YOR2231,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR2231,Yoruba,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,YOR2231,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,YOR2231,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,YOR2231,Yoruba,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,YOR0708,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,YOR0708,Yoruba,True,,0,,All providers failed for llama-3.3-70b-versatile: None
